36.0
         248181 function calls (240659 primitive calls) in 0.373 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 interpreter.py:854(op_JUMP_ABSOLUTE)
        2    0.000    0.000    0.000    0.000 interpreter.py:862(op_POP_BLOCK)
        1    0.000    0.000    0.000    0.000 interpreter.py:865(op_RETURN_VALUE)
        1    0.000    0.000    0.000    0.000 intrinsics.py:3(<module>)
        1    0.000    0.000    0.000    0.000 intrinsics.py:9(_DivmodFixer)
        1    0.000    0.000    0.000    0.000 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 io_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ir.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ir.py:121(Stmt)
       90    0.000    0.000    0.001    0.000 ir.py:132(list_vars)
        1    0.000    0.000    0.000    0.000 ir.py:136(Terminator)
        1    0.000    0.000    0.000    0.000 ir.py:14(Loc)
        1    0.000    0.000    0.000    0.000 ir.py:152(Expr)
       18    0.000    0.000    0.000    0.000 ir.py:158(__init__)
      107    0.000    0.000    0.000    0.000 ir.py:163(__getattr__)
       54    0.000    0.000    0.000    0.000 ir.py:168(__setattr__)
        1    0.000    0.000    0.000    0.000 ir.py:180(inplace_binop)
       37    0.000    0.000    0.000    0.000 ir.py:19(__init__)
        2    0.000    0.000    0.000    0.000 ir.py:192(call)
        1    0.000    0.000    0.000    0.000 ir.py:198(build_tuple)
        2    0.000    0.000    0.000    0.000 ir.py:218(pair_first)
        2    0.000    0.000    0.000    0.000 ir.py:223(pair_second)
        2    0.000    0.000    0.000    0.000 ir.py:228(getiter)
        2    0.000    0.000    0.000    0.000 ir.py:233(iternext)
        1    0.000    0.000    0.000    0.000 ir.py:238(exhaust_iter)
        1    0.000    0.000    0.000    0.000 ir.py:24(from_function_id)
        1    0.000    0.000    0.000    0.000 ir.py:243(getattr)
        1    0.000    0.000    0.000    0.000 ir.py:248(getitem)
        2    0.000    0.000    0.000    0.000 ir.py:253(static_getitem)
        1    0.000    0.000    0.000    0.000 ir.py:259(cast)
       20    0.000    0.000    0.000    0.000 ir.py:267(__repr__)
        4    0.000    0.000    0.000    0.000 ir.py:269(<genexpr>)
        2    0.000    0.000    0.000    0.000 ir.py:270(<genexpr>)
       49    0.000    0.000    0.000    0.000 ir.py:277(<genexpr>)
       54    0.000    0.000    0.000    0.000 ir.py:280(list_vars)
        2    0.000    0.000    0.000    0.000 ir.py:283(infer_constant)
        1    0.000    0.000    0.000    0.000 ir.py:287(SetItem)
        1    0.000    0.000    0.000    0.000 ir.py:302(StaticSetItem)
        1    0.000    0.000    0.000    0.000 ir.py:318(DelItem)
        4    0.000    0.000    0.000    0.000 ir.py:32(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:332(SetAttr)
        1    0.000    0.000    0.000    0.000 ir.py:343(DelAttr)
        1    0.000    0.000    0.000    0.000 ir.py:353(StoreMap)
        1    0.000    0.000    0.000    0.000 ir.py:364(Del)
       34    0.000    0.000    0.000    0.000 ir.py:365(__init__)
       34    0.000    0.000    0.000    0.000 ir.py:369(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:373(Raise)
        1    0.000    0.000    0.000    0.000 ir.py:387(StaticRaise)
        1    0.000    0.000    0.000    0.000 ir.py:413(Return)
        1    0.000    0.000    0.000    0.000 ir.py:419(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:423(__str__)
        2    0.000    0.000    0.000    0.000 ir.py:426(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:430(Jump)
       10    0.000    0.000    0.000    0.000 ir.py:435(__init__)
       10    0.000    0.000    0.000    0.000 ir.py:439(__str__)
       27    0.000    0.000    0.000    0.000 ir.py:442(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:446(Branch)
        2    0.000    0.000    0.000    0.000 ir.py:451(__init__)
        2    0.000    0.000    0.000    0.000 ir.py:457(__str__)
        7    0.000    0.000    0.000    0.000 ir.py:460(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:464(Assign)
       40    0.000    0.000    0.000    0.000 ir.py:468(__init__)
       32    0.000    0.000    0.000    0.000 ir.py:473(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:477(Print)
       36    0.000    0.000    0.000    0.000 ir.py:49(with_lineno)
        1    0.000    0.000    0.000    0.000 ir.py:492(Yield)
        1    0.000    0.000    0.000    0.000 ir.py:505(Arg)
        1    0.000    0.000    0.000    0.000 ir.py:506(__init__)
        3    0.000    0.000    0.000    0.000 ir.py:511(__repr__)
        1    0.000    0.000    0.000    0.000 ir.py:514(infer_constant)
        1    0.000    0.000    0.000    0.000 ir.py:518(Const)
        1    0.000    0.000    0.000    0.000 ir.py:519(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:523(__repr__)
        1    0.000    0.000    0.000    0.000 ir.py:530(Global)
        2    0.000    0.000    0.000    0.000 ir.py:531(__init__)
        2    0.000    0.000    0.000    0.000 ir.py:536(__str__)
        2    0.000    0.000    0.000    0.000 ir.py:539(infer_constant)
        1    0.000    0.000    0.000    0.000 ir.py:543(FreeVar)
        1    0.000    0.000    0.000    0.000 ir.py:56(VarMap)
        1    0.000    0.000    0.000    0.000 ir.py:565(Var)
        2    0.000    0.000    0.000    0.000 ir.py:57(__init__)
       67    0.000    0.000    0.000    0.000 ir.py:577(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:582(__repr__)
       67    0.000    0.000    0.000    0.000 ir.py:585(__str__)
       50    0.000    0.000    0.000    0.000 ir.py:588(is_temp)
        1    0.000    0.000    0.000    0.000 ir.py:593(Intrinsic)
       39    0.000    0.000    0.000    0.000 ir.py:60(define)
        1    0.000    0.000    0.000    0.000 ir.py:616(Scope)
        2    0.000    0.000    0.000    0.000 ir.py:631(__init__)
       39    0.000    0.000    0.000    0.000 ir.py:637(define)
       36    0.000    0.000    0.000    0.000 ir.py:645(get)
       36    0.000    0.000    0.000    0.000 ir.py:653(get_exact)
       37    0.000    0.000    0.000    0.000 ir.py:66(get)
       28    0.000    0.000    0.000    0.000 ir.py:666(get_or_define)
       12    0.000    0.000    0.000    0.000 ir.py:676(redefine)
        1    0.000    0.000    0.000    0.000 ir.py:704(Block)
       13    0.000    0.000    0.000    0.000 ir.py:709(__init__)
       27    0.000    0.000    0.000    0.000 ir.py:719(find_exprs)
       40    0.000    0.000    0.000    0.000 ir.py:72(__contains__)
      129    0.000    0.000    0.000    0.000 ir.py:730(find_insts)
       11    0.000    0.000    0.000    0.000 ir.py:738(prepend)
       51    0.000    0.000    0.000    0.000 ir.py:742(append)
       62    0.000    0.000    0.000    0.000 ir.py:760(terminator)
       18    0.000    0.000    0.000    0.000 ir.py:764(is_terminated)
        2    0.000    0.000    0.000    0.000 ir.py:784(insert_before_terminator)
        1    0.000    0.000    0.000    0.000 ir.py:793(Loop)
        2    0.000    0.000    0.000    0.000 ir.py:796(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:805(FunctionIR)
        1    0.000    0.000    0.000    0.000 ir.py:807(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:820(_reset_analysis_variables)
        1    0.000    0.000    0.000    0.000 ir.py:855(copy)
        6    0.000    0.000    0.000    0.000 ir.py:867(infer_constant)
        6    0.000    0.000    0.000    0.000 ir.py:875(get_definition)
        1    0.000    0.000    0.000    0.000 ir.py:88(Inst)
  516/108    0.000    0.000    0.001    0.000 ir.py:99(_rec_list_vars)
        1    0.000    0.000    0.000    0.000 ir_print.py:1(<module>)
       13    0.000    0.000    0.000    0.000 ir_print.py:13(match)
        1    0.000    0.000    0.000    0.000 ir_print.py:53(DetectConstPrintArguments)
       13    0.000    0.000    0.000    0.000 ir_print.py:59(match)
        1    0.000    0.000    0.000    0.000 ir_print.py:7(RewritePrintCalls)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:107(_fix_lead_digit)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:117(_len_encoded)
        7    0.000    0.000    0.000    0.000 itanium_mangler.py:126(mangle_identifier)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:141(mangle_type_c)
      6/1    0.000    0.000    0.001    0.001 itanium_mangler.py:156(mangle_type_or_value)
        1    0.000    0.000    0.001    0.001 itanium_mangler.py:183(mangle_templated_ident)
        1    0.000    0.000    0.001    0.001 itanium_mangler.py:199(mangle_args)
        1    0.000    0.000    0.001    0.001 itanium_mangler.py:213(mangle)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:220(prepend_namespace)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:29(<module>)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:87(_escape_string)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:97(repl)
        2    0.000    0.000    0.000    0.000 itanium_mangler.py:98(<genexpr>)
        1    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iterators.py:22(RangeIteratorType)
        6    0.000    0.000    0.000    0.000 iterators.py:24(__init__)
        1    0.000    0.000    0.000    0.000 iterators.py:3(<module>)
        1    0.000    0.000    0.000    0.000 iterators.py:36(Generator)
        1    0.000    0.000    0.000    0.000 iterators.py:57(EnumerateType)
        1    0.000    0.000    0.000    0.000 iterators.py:7(RangeType)
        1    0.000    0.000    0.000    0.000 iterators.py:75(ZipType)
        3    0.000    0.000    0.000    0.000 iterators.py:9(__init__)
        1    0.000    0.000    0.000    0.000 iterators.py:93(ArrayIterator)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1765(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1795(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
       18    0.000    0.000    0.000    0.000 lex.py:1086(TOKEN)
       18    0.000    0.000    0.000    0.000 lex.py:1087(set_regex)
        1    0.000    0.000    0.000    0.000 lex.py:115(Lexer)
        1    0.000    0.000    0.000    0.000 lex.py:34(<module>)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 lex.py:57(LexError)
        1    0.000    0.000    0.000    0.000 lex.py:64(LexToken)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 lex.py:93(NullLogger)
        1    0.001    0.001    0.001    0.001 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:116(_LAPACK)
        1    0.000    0.000    0.001    0.001 linalg.py:3(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:75(_BLAS)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
        5    0.000    0.000    0.000    0.000 linker.py:6(link_modules)
        1    0.000    0.000    0.004    0.004 listdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listdecl.py:151(AddList)
        2    0.000    0.000    0.000    0.000 listdecl.py:155(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:164(InplaceAddList)
        2    0.000    0.000    0.000    0.000 listdecl.py:168(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:17(ListBuiltin)
        1    0.000    0.000    0.000    0.000 listdecl.py:176(MulList)
        1    0.000    0.000    0.000    0.000 listdecl.py:186(InplaceMulList)
        1    0.000    0.000    0.000    0.000 listdecl.py:191(ListCompare)
        1    0.000    0.000    0.000    0.000 listdecl.py:202(ListEq)
        1    0.000    0.000    0.000    0.000 listdecl.py:206(ListNe)
        1    0.000    0.000    0.000    0.000 listdecl.py:210(ListLt)
        1    0.000    0.000    0.000    0.000 listdecl.py:214(ListLe)
        1    0.000    0.000    0.000    0.000 listdecl.py:218(ListGt)
        1    0.000    0.000    0.000    0.000 listdecl.py:222(ListGe)
        1    0.000    0.000    0.000    0.000 listdecl.py:29(SortedBuiltin)
        1    0.000    0.000    0.000    0.000 listdecl.py:44(ListAttribute)
        1    0.000    0.000    0.000    0.000 listobj.py:122(ListInstance)
        1    0.000    0.000    0.000    0.000 listobj.py:3(<module>)
        1    0.000    0.000    0.000    0.000 listobj.py:312(ListIterInstance)
        1    0.000    0.000    0.000    0.000 listobj.py:38(_ListPayloadMixin)
        1    0.000    0.000    0.000    0.000 llvmthreadsafe.py:11(LockLLVM)
        1    0.000    0.000    0.000    0.000 llvmthreadsafe.py:17(__init__)
       49    0.000    0.000    0.000    0.000 llvmthreadsafe.py:20(__enter__)
       49    0.000    0.000    0.000    0.000 llvmthreadsafe.py:23(__exit__)
       15    0.000    0.000    0.000    0.000 llvmthreadsafe.py:26(__call__)
    46/29    0.000    0.000    0.047    0.002 llvmthreadsafe.py:27(wrapped)
        1    0.000    0.000    0.000    0.000 llvmthreadsafe.py:3(<module>)
       14    0.000    0.000    0.000    0.000 llvmthreadsafe.py:39(_patch_dispose)
        2    0.000    0.000    0.000    0.000 llvmthreadsafe.py:53(_patch_retval_dispose)
       14    0.000    0.000    0.003    0.000 llvmthreadsafe.py:57(wrapper)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.001    0.001    0.002    0.002 lowering.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lowering.py:104(pre_lower)
        1    0.000    0.000    0.000    0.000 lowering.py:116(post_lower)
       13    0.000    0.000    0.000    0.000 lowering.py:122(pre_block)
        1    0.000    0.000    0.046    0.046 lowering.py:130(lower)
        1    0.000    0.000    0.000    0.000 lowering.py:16(Environment)
        1    0.000    0.000    0.000    0.000 lowering.py:160(extract_function_arguments)
        1    0.000    0.000    0.032    0.032 lowering.py:166(lower_normal_function)
        1    0.000    0.000    0.032    0.032 lowering.py:180(lower_function_body)
        1    0.000    0.000    0.000    0.000 lowering.py:19(from_fndesc)
       13    0.000    0.000    0.031    0.002 lowering.py:204(lower_block)
        1    0.000    0.000    0.009    0.009 lowering.py:216(create_cpython_wrapper)
        1    0.000    0.000    0.001    0.001 lowering.py:229(setup_function)
      136    0.000    0.000    0.000    0.000 lowering.py:236(typeof)
       82    0.000    0.000    0.000    0.000 lowering.py:239(debug_print)
        1    0.000    0.000    0.000    0.000 lowering.py:243(has_dynamic_globals)
        1    0.000    0.000    0.000    0.000 lowering.py:251(Lower)
       79    0.000    0.000    0.031    0.000 lowering.py:254(lower_inst)
        1    0.000    0.000    0.000    0.000 lowering.py:39(BaseLower)
       32    0.000    0.000    0.013    0.000 lowering.py:392(lower_assign)
        1    0.000    0.000    0.000    0.000 lowering.py:43(__init__)
        1    0.000    0.000    0.001    0.001 lowering.py:452(lower_binop)
        1    0.000    0.000    0.000    0.000 lowering.py:467(cast_result)
        3    0.000    0.000    0.000    0.000 lowering.py:472(try_static_impl)
        7    0.000    0.000    0.000    0.000 lowering.py:473(<genexpr>)
        1    0.000    0.000    0.002    0.002 lowering.py:502(lower_getitem)
        2    0.000    0.000    0.000    0.000 lowering.py:517(_cast_var)
        2    0.000    0.000    0.000    0.000 lowering.py:531(fold_call_args)
        2    0.000    0.000    0.001    0.001 lowering.py:599(lower_call)
       18    0.000    0.000    0.011    0.001 lowering.py:699(lower_expr)
        1    0.000    0.000    0.000    0.000 lowering.py:76(init)
       66    0.000    0.000    0.013    0.000 lowering.py:888(_alloca_var)
      132    0.000    0.000    0.000    0.000 lowering.py:899(getvar)
       66    0.000    0.000    0.001    0.000 lowering.py:905(loadvar)
       32    0.000    0.000    0.015    0.000 lowering.py:912(storevar)
       34    0.000    0.000    0.002    0.000 lowering.py:935(delvar)
       31    0.000    0.000    0.013    0.000 lowering.py:954(alloca_lltype)
       21    0.000    0.000    0.001    0.000 lowering.py:967(incref)
       66    0.000    0.000    0.002    0.000 lowering.py:973(decref)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 macros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 macros.py:38(ExpandMacros)
       13    0.000    0.000    0.000    0.000 macros.py:44(match)
        1    0.000    0.000    0.000    0.000 macros.py:5(Macro)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 manager.py:12(__init__)
       81    0.000    0.000    0.000    0.000 manager.py:18(register)
  394/375    0.000    0.000    0.002    0.000 manager.py:24(lookup)
      359    0.000    0.000    0.002    0.000 manager.py:35(__getitem__)
        1    0.000    0.000    0.000    0.000 manager.py:8(DataModelManager)
        1    0.000    0.000    0.001    0.001 mathdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 mathdecl.py:111(Math_pow)
        1    0.000    0.000    0.000    0.000 mathdecl.py:120(Math_frexp)
        1    0.000    0.000    0.000    0.000 mathdecl.py:127(Math_ldexp)
        1    0.000    0.000    0.000    0.000 mathdecl.py:44(Math_atan2)
        1    0.000    0.000    0.000    0.000 mathdecl.py:54(Math_converter)
        1    0.000    0.000    0.000    0.000 mathdecl.py:71(Math_floor_ceil)
        1    0.000    0.000    0.000    0.000 mathdecl.py:77(Math_copysign)
        1    0.000    0.000    0.000    0.000 mathdecl.py:85(Math_hypot)
        1    0.000    0.000    0.000    0.000 mathdecl.py:95(Math_predicate)
       28    0.000    0.000    0.000    0.000 mathimpl.py:114(unary_math_int_impl)
        6    0.000    0.000    0.000    0.000 mathimpl.py:118(unary_math_intr)
       20    0.000    0.000    0.000    0.000 mathimpl.py:130(unary_math_extern)
        1    0.000    0.000    0.000    0.000 mathimpl.py:3(<module>)
       28    0.000    0.000    0.000    0.000 mathimpl.py:99(_unary_int_input_wrapper_impl)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.001    0.001 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:103(Macro)
        1    0.000    0.000    0.000    0.000 misc.py:114(MemInfoPointer)
        1    0.000    0.000    0.000    0.000 misc.py:121(__init__)
       21    0.000    0.000    0.000    0.000 misc.py:126(key)
        1    0.000    0.000    0.000    0.000 misc.py:131(CPointer)
        5    0.000    0.000    0.000    0.000 misc.py:137(__init__)
      106    0.000    0.000    0.000    0.000 misc.py:142(key)
        1    0.000    0.000    0.000    0.000 misc.py:147(EphemeralPointer)
        1    0.000    0.000    0.000    0.000 misc.py:155(EphemeralArray)
        1    0.000    0.000    0.000    0.000 misc.py:17(Phantom)
        1    0.000    0.000    0.000    0.000 misc.py:172(Object)
        1    0.000    0.000    0.000    0.000 misc.py:186(Optional)
        1    0.000    0.000    0.000    0.000 misc.py:232(NoneType)
        1    0.000    0.000    0.000    0.000 misc.py:24(Undefined)
        1    0.000    0.000    0.000    0.000 misc.py:246(EllipsisType)
        1    0.000    0.000    0.000    0.000 misc.py:252(ExceptionClass)
        1    0.000    0.000    0.000    0.000 misc.py:276(ExceptionInstance)
        1    0.000    0.000    0.000    0.000 misc.py:293(SliceType)
        2    0.000    0.000    0.000    0.000 misc.py:295(__init__)
        2    0.000    0.000    0.000    0.000 misc.py:301(key)
        1    0.000    0.000    0.000    0.000 misc.py:306(ClassInstanceType)
        1    0.000    0.000    0.000    0.000 misc.py:34(RawPointer)
        1    0.000    0.000    0.000    0.000 misc.py:350(ClassType)
        1    0.000    0.000    0.000    0.000 misc.py:383(DeferredType)
        1    0.000    0.000    0.000    0.000 misc.py:40(Const)
        1    0.000    0.000    0.000    0.000 misc.py:410(ClassDataType)
        6    0.000    0.000    0.000    0.000 misc.py:46(__init__)
       12    0.000    0.000    0.000    0.000 misc.py:58(key)
        1    0.000    0.000    0.000    0.000 misc.py:63(Omitted)
        1    0.000    0.000    0.000    0.000 misc.py:77(VarArg)
        1    0.000    0.000    0.000    0.000 misc.py:8(PyObject)
       52    0.000    0.000    0.000    0.000 misc.py:84(__init__)
      150    0.000    0.000    0.000    0.000 misc.py:88(key)
        1    0.000    0.000    0.000    0.000 misc.py:93(Module)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        4    0.000    0.000    0.000    0.000 model.py:12(qualify)
        4    0.000    0.000    0.000    0.000 model.py:156(__init__)
        1    0.000    0.000    0.000    0.000 model.py:168(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:172(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:186(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 model.py:198(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:218(RawFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:234(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:256(PointerType)
        4    0.000    0.000    0.000    0.000 model.py:259(__init__)
        2    0.000    0.000    0.000    0.000 model.py:267(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:273(ConstPointerType)
        1    0.000    0.000    0.000    0.000 model.py:279(NamedPointerType)
        1    0.000    0.000    0.000    0.000 model.py:288(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:292(__init__)
        1    0.000    0.000    0.000    0.000 model.py:308(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:320(StructOrUnionOrEnum)
        3    0.000    0.000    0.000    0.000 model.py:324(build_c_name_with_marker)
        1    0.000    0.000    0.000    0.000 model.py:328(force_the_name)
        1    0.000    0.000    0.000    0.000 model.py:337(StructOrUnion)
        2    0.000    0.000    0.000    0.000 model.py:343(__init__)
        1    0.000    0.000    0.000    0.000 model.py:474(StructType)
        1    0.000    0.000    0.000    0.000 model.py:478(UnionType)
        1    0.000    0.000    0.000    0.000 model.py:482(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:555(unknown_type)
      6/2    0.000    0.000    0.000    0.000 model.py:57(get_cached_btype)
        5    0.000    0.000    0.000    0.000 model.py:572(global_cache)
       21    0.000    0.000    0.000    0.000 model.py:69(_get_items)
        1    0.000    0.000    0.000    0.000 model.py:73(BaseType)
    21/13    0.000    0.000    0.000    0.000 model.py:82(__hash__)
        1    0.000    0.000    0.000    0.000 model.py:86(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:89(__init__)
        1    0.000    0.000    0.000    0.000 model.py:92(build_backend_type)
        1    0.000    0.000    0.000    0.000 model.py:98(BasePrimitiveType)
        1    0.001    0.001    0.001    0.001 models.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:1010(FlatIter)
        1    0.000    0.000    0.000    0.000 models.py:1023(UniTupleIter)
    43/15    0.000    0.000    0.000    0.000 models.py:103(traverse_types)
        1    0.000    0.000    0.000    0.000 models.py:1031(SliceModel)
        1    0.000    0.000    0.000    0.000 models.py:1041(NPDatetimeModel)
        1    0.000    0.000    0.000    0.000 models.py:1049(ArrayIterator)
        1    0.000    0.000    0.000    0.000 models.py:1058(EnumerateType)
        1    0.000    0.000    0.000    0.000 models.py:1067(ZipType)
        1    0.000    0.000    0.000    0.000 models.py:1075(RangeIteratorType)
        1    0.000    0.000    0.000    0.000 models.py:1077(__init__)
        1    0.000    0.000    0.000    0.000 models.py:1086(GeneratorModel)
       33    0.000    0.000    0.000    0.000 models.py:109(inner_types)
        1    0.000    0.000    0.000    0.000 models.py:11(DataModel)
        1    0.000    0.000    0.000    0.000 models.py:1141(ArrayCTypesModel)
        1    0.000    0.000    0.000    0.000 models.py:1149(RangeModel)
        1    0.000    0.000    0.000    0.000 models.py:1151(__init__)
        1    0.000    0.000    0.000    0.000 models.py:1161(NdIndexModel)
        1    0.000    0.000    0.000    0.000 models.py:1192(NdIter)
      257    0.000    0.000    0.000    0.000 models.py:122(has_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 models.py:1227(DeferredStructModel)
       10    0.000    0.000    0.000    0.000 models.py:125(contains_nrt_meminfo)
       39    0.000    0.000    0.000    0.000 models.py:129(<genexpr>)
        1    0.000    0.000    0.000    0.000 models.py:147(OmittedArgDataModel)
        1    0.000    0.000    0.000    0.000 models.py:166(BooleanModel)
        3    0.000    0.000    0.000    0.000 models.py:171(get_value_type)
        1    0.000    0.000    0.000    0.000 models.py:202(PrimitiveModel)
        9    0.000    0.000    0.000    0.000 models.py:207(__init__)
       99    0.000    0.000    0.000    0.000 models.py:211(get_value_type)
        9    0.000    0.000    0.000    0.000 models.py:217(as_argument)
        1    0.000    0.000    0.000    0.000 models.py:220(as_return)
        1    0.000    0.000    0.000    0.000 models.py:223(from_data)
        9    0.000    0.000    0.000    0.000 models.py:226(from_argument)
        1    0.000    0.000    0.000    0.000 models.py:229(from_return)
        1    0.000    0.000    0.000    0.000 models.py:233(ProxyModel)
        1    0.000    0.000    0.000    0.000 models.py:269(EnumModel)
        1    0.000    0.000    0.000    0.000 models.py:280(OpaqueModel)
        4    0.000    0.000    0.000    0.000 models.py:311(__init__)
        1    0.000    0.000    0.000    0.000 models.py:316(MemInfoModel)
        6    0.000    0.000    0.000    0.000 models.py:319(inner_types)
        6    0.000    0.000    0.000    0.000 models.py:322(has_nrt_meminfo)
        5    0.000    0.000    0.000    0.000 models.py:325(get_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 models.py:333(IntegerModel)
        2    0.000    0.000    0.000    0.000 models.py:335(__init__)
       15    0.000    0.000    0.000    0.000 models.py:34(__init__)
        1    0.000    0.000    0.000    0.000 models.py:340(FloatModel)
        1    0.000    0.000    0.000    0.000 models.py:342(__init__)
        1    0.000    0.000    0.000    0.000 models.py:352(PointerModel)
        2    0.000    0.000    0.000    0.000 models.py:354(__init__)
        1    0.000    0.000    0.000    0.000 models.py:361(EphemeralPointerModel)
        1    0.000    0.000    0.000    0.000 models.py:378(EphemeralArrayModel)
        1    0.000    0.000    0.000    0.000 models.py:401(ExternalFuncPointerModel)
        1    0.000    0.000    0.000    0.000 models.py:413(UniTupleModel)
        1    0.000    0.000    0.000    0.000 models.py:416(__init__)
        8    0.000    0.000    0.000    0.000 models.py:425(get_value_type)
       10    0.000    0.000    0.000    0.000 models.py:434(get_argument_type)
        2    0.000    0.000    0.000    0.000 models.py:437(as_argument)
        2    0.000    0.000    0.000    0.000 models.py:445(from_argument)
        3    0.000    0.000    0.000    0.000 models.py:45(get_data_type)
       18    0.000    0.000    0.000    0.000 models.py:474(traverse)
       40    0.000    0.000    0.000    0.000 models.py:48(get_argument_type)
        2    0.000    0.000    0.000    0.000 models.py:480(inner_types)
        1    0.000    0.000    0.000    0.000 models.py:484(CompositeModel)
        1    0.000    0.000    0.000    0.000 models.py:491(StructModel)
        4    0.000    0.000    0.000    0.000 models.py:495(__init__)
       32    0.000    0.000    0.000    0.000 models.py:510(get_value_type)
        5    0.000    0.000    0.000    0.000 models.py:522(get_argument_type)
        1    0.000    0.000    0.000    0.000 models.py:528(_as)
        3    0.000    0.000    0.000    0.000 models.py:53(get_return_type)
        1    0.000    0.000    0.000    0.000 models.py:535(_from)
        1    0.000    0.000    0.000    0.000 models.py:589(as_argument)
        1    0.000    0.000    0.000    0.000 models.py:592(from_argument)
